year,name,category,ratio_f,number_f,ratio_m,number_m
1969,Kelly,4: mostly gendered,0.854,16327,0.146,2791
1969,Tracy,4: mostly gendered,0.875,15109,0.125,2168
1969,Shannon,4: mostly gendered,0.815,10452,0.185,2373
1969,Shawn,4: mostly gendered,0.181,1823,0.819,8272
1969,Stacy,4: mostly gendered,0.813,6487,0.187,1493
1969,Terry,4: mostly gendered,0.162,1243,0.838,6417
1969,Stacey,4: mostly gendered,0.889,6616,0.111,829
1969,Dana,4: mostly gendered,0.857,6026,0.143,1006
1969,Leslie,4: mostly gendered,0.848,5834,0.152,1043
1969,Chris,4: mostly gendered,0.11,528,0.89,4285
1969,Jamie,2: very neutral,0.649,2902,0.351,1567
1969,Lynn,4: mostly gendered,0.894,3647,0.106,431
1969,Lee,3: somewhat neutral,0.291,1134,0.709,2761
1969,Jody,1: most neutral,0.552,1959,0.448,1589
1969,Kerry,2: very neutral,0.655,1853,0.345,976
1969,Jean,4: mostly gendered,0.89,1909,0.11,236
1969,Jackie,2: very neutral,0.647,1343,0.353,733
1969,Angel,1: most neutral,0.406,641,0.594,938
1969,Rene,1: most neutral,0.451,670,0.549,816
1969,Sandy,4: mostly gendered,0.899,1241,0.101,139
1969,Joey,4: mostly gendered,0.107,142,0.893,1190
1969,Adrian,4: mostly gendered,0.161,200,0.839,1045
1969,Bobbie,4: mostly gendered,0.89,1057,0.11,131
1969,Jessie,3: somewhat neutral,0.295,324,0.705,773
1969,Johnnie,4: mostly gendered,0.198,192,0.802,776
1969,Jaime,4: mostly gendered,0.173,167,0.827,798
1969,Billie,4: mostly gendered,0.871,823,0.129,122
1969,Robbie,3: somewhat neutral,0.243,228,0.757,711
1969,Courtney,3: somewhat neutral,0.772,699,0.228,206
1969,Kris,1: most neutral,0.592,529,0.408,365
1969,Casey,3: somewhat neutral,0.22,191,0.78,678
1969,Ashley,3: somewhat neutral,0.768,641,0.232,194
1969,Noel,3: somewhat neutral,0.233,183,0.767,602
1969,Frankie,3: somewhat neutral,0.231,176,0.769,587
1969,Marion,1: most neutral,0.548,414,0.452,341
1969,Guadalupe,2: very neutral,0.642,484,0.358,270
1969,Cary,4: mostly gendered,0.172,129,0.828,622
1969,Loren,4: mostly gendered,0.169,125,0.831,614
1969,Jan,3: somewhat neutral,0.778,570,0.222,163
1969,Carey,1: most neutral,0.52,373,0.48,344
1969,Cameron,4: mostly gendered,0.147,83,0.853,483
1969,Darnell,4: mostly gendered,0.129,65,0.871,440
1969,Shelby,2: very neutral,0.651,325,0.349,174
1969,Kendall,4: mostly gendered,0.155,74,0.845,402
1969,Rory,3: somewhat neutral,0.23,105,0.77,351
1969,Morgan,4: mostly gendered,0.157,62,0.843,334
1969,Tommie,3: somewhat neutral,0.285,109,0.715,274
1969,Terrell,4: mostly gendered,0.126,46,0.874,319
1969,Whitney,4: mostly gendered,0.811,288,0.189,67
1969,Antonia,4: mostly gendered,0.822,287,0.178,62
1969,Alexis,2: very neutral,0.604,204,0.396,134
1969,Dallas,4: mostly gendered,0.107,36,0.893,300
1969,Donnell,4: mostly gendered,0.162,49,0.838,254
1969,Shanon,2: very neutral,0.692,200,0.308,89
1969,Robbin,4: mostly gendered,0.846,236,0.154,43
1969,Gerry,4: mostly gendered,0.137,37,0.863,234
1969,Ivy,4: mostly gendered,0.899,241,0.101,27
1969,Pat,4: mostly gendered,0.153,41,0.847,227
1969,Kenya,4: mostly gendered,0.826,219,0.174,46
1969,Devon,2: very neutral,0.331,84,0.669,170
1969,Deon,4: mostly gendered,0.175,44,0.825,207
1969,Michel,2: very neutral,0.351,87,0.649,161
1969,Andra,3: somewhat neutral,0.714,170,0.286,68
1969,Kory,4: mostly gendered,0.107,25,0.893,208
1969,Jamey,3: somewhat neutral,0.244,55,0.756,170
1969,Gale,2: very neutral,0.695,155,0.305,68
1969,Britt,1: most neutral,0.55,122,0.45,100
1969,Laverne,3: somewhat neutral,0.78,163,0.22,46
1969,Blair,4: mostly gendered,0.125,26,0.875,182
1969,Shayne,3: somewhat neutral,0.207,43,0.793,165
1969,Carroll,3: somewhat neutral,0.22,44,0.78,156
1969,Marcel,4: mostly gendered,0.112,22,0.888,175
1969,Lupe,2: very neutral,0.697,136,0.303,59
1969,Micah,4: mostly gendered,0.108,21,0.892,174
1969,Lou,4: mostly gendered,0.851,165,0.149,29
1969,Nicola,3: somewhat neutral,0.746,141,0.254,48
1969,Dusty,2: very neutral,0.386,71,0.614,113
1969,Kristian,3: somewhat neutral,0.245,45,0.755,139
1969,Rosario,3: somewhat neutral,0.724,131,0.276,50
1969,Sammie,4: mostly gendered,0.134,24,0.866,155
1969,Dominique,3: somewhat neutral,0.75,132,0.25,44
1969,Jayme,3: somewhat neutral,0.709,122,0.291,50
1969,Avery,4: mostly gendered,0.122,21,0.878,151
1969,Dorian,3: somewhat neutral,0.205,35,0.795,136
1969,Nicky,4: mostly gendered,0.147,24,0.853,139
1969,Darby,2: very neutral,0.342,53,0.658,102
1969,Christen,4: mostly gendered,0.829,126,0.171,26
1969,Lyn,4: mostly gendered,0.811,120,0.189,28
1969,Korey,4: mostly gendered,0.124,18,0.876,127
1969,Mikel,4: mostly gendered,0.155,22,0.845,120
1969,Jewel,4: mostly gendered,0.814,114,0.186,26
1969,Sydney,3: somewhat neutral,0.777,108,0.223,31
1969,Quinn,4: mostly gendered,0.167,23,0.833,115
1969,Lindsey,1: most neutral,0.511,68,0.489,65
1969,Taylor,4: mostly gendered,0.135,18,0.865,115
1969,Jammie,2: very neutral,0.614,81,0.386,51
1969,Merle,4: mostly gendered,0.133,17,0.867,111
1969,Kasey,3: somewhat neutral,0.756,96,0.244,31
1969,Tory,3: somewhat neutral,0.238,30,0.762,96
1969,Kristan,4: mostly gendered,0.88,110,0.12,15
1969,Paris,1: most neutral,0.472,59,0.528,66
1969,Shea,2: very neutral,0.637,79,0.363,45
1969,Elisha,3: somewhat neutral,0.792,95,0.208,25
1969,Jacque,3: somewhat neutral,0.701,82,0.299,35
1969,Jade,1: most neutral,0.483,56,0.517,60
1969,Quincy,4: mostly gendered,0.138,16,0.862,100
1969,Ariel,3: somewhat neutral,0.268,30,0.732,82
1969,Brook,2: very neutral,0.339,38,0.661,74
1969,Lashon,4: mostly gendered,0.875,98,0.125,14
1969,Cruz,3: somewhat neutral,0.216,24,0.784,87
1969,Corrie,2: very neutral,0.682,75,0.318,35
1969,Torrey,4: mostly gendered,0.156,17,0.844,92
1969,Daniele,4: mostly gendered,0.888,95,0.112,12
1969,Lacy,1: most neutral,0.533,57,0.467,50
1969,Ivory,2: very neutral,0.374,40,0.626,67
1969,Lindsay,1: most neutral,0.575,61,0.425,45
1969,Brooks,4: mostly gendered,0.104,11,0.896,95
1969,Layne,4: mostly gendered,0.133,14,0.867,91
1969,Augustine,4: mostly gendered,0.121,12,0.879,87
1969,Timmie,4: mostly gendered,0.194,19,0.806,79
1969,Shan,3: somewhat neutral,0.255,25,0.745,73
1969,Colby,4: mostly gendered,0.125,12,0.875,84
1969,Sunny,4: mostly gendered,0.865,83,0.135,13
1969,Hollis,3: somewhat neutral,0.219,21,0.781,75
1969,Jewell,3: somewhat neutral,0.774,72,0.226,21
1969,Fay,4: mostly gendered,0.891,82,0.109,10
1969,Carson,4: mostly gendered,0.11,10,0.89,81
1969,Michale,4: mostly gendered,0.132,12,0.868,79
1969,Lorin,2: very neutral,0.308,28,0.692,63
1969,Shay,1: most neutral,0.582,53,0.418,38
1969,Lavern,1: most neutral,0.473,43,0.527,48
1969,Alva,1: most neutral,0.422,38,0.578,52
1969,Ollie,2: very neutral,0.378,34,0.622,56
1969,Felice,4: mostly gendered,0.865,77,0.135,12
1969,Cris,2: very neutral,0.318,28,0.682,60
1969,Eden,4: mostly gendered,0.818,72,0.182,16
1969,Donell,3: somewhat neutral,0.221,19,0.779,67
1969,Carmine,4: mostly gendered,0.105,9,0.895,77
1969,Nickie,3: somewhat neutral,0.726,61,0.274,23
1969,Avis,4: mostly gendered,0.88,73,0.12,10
1969,Tonie,4: mostly gendered,0.819,68,0.181,15
1969,Kelsey,1: most neutral,0.542,45,0.458,38
1969,Lacey,4: mostly gendered,0.812,65,0.188,15
1969,Terrill,4: mostly gendered,0.152,12,0.848,67
1969,Ora,3: somewhat neutral,0.759,60,0.241,19
1969,Pilar,4: mostly gendered,0.872,68,0.128,10
1969,Vernell,1: most neutral,0.526,41,0.474,37
1969,Tobi,4: mostly gendered,0.885,69,0.115,9
1969,Michal,1: most neutral,0.41,32,0.59,46
1969,Merrill,3: somewhat neutral,0.269,21,0.731,57
1969,Regan,1: most neutral,0.506,39,0.494,38
1969,Kary,1: most neutral,0.5,38,0.5,38
1969,Demetrice,3: somewhat neutral,0.75,57,0.25,19
1969,Lindy,4: mostly gendered,0.842,64,0.158,12
1969,Ali,4: mostly gendered,0.105,8,0.895,68
1969,Lavon,1: most neutral,0.579,44,0.421,32
1969,Aundrea,4: mostly gendered,0.893,67,0.107,8
1969,Che,3: somewhat neutral,0.253,19,0.747,56
1969,Carmel,4: mostly gendered,0.88,66,0.12,9
1969,Val,4: mostly gendered,0.173,13,0.827,62
1969,Karey,3: somewhat neutral,0.757,56,0.243,18
1969,Sherrill,4: mostly gendered,0.875,63,0.125,9
1969,Cleo,1: most neutral,0.458,33,0.542,39
1969,Deshawn,1: most neutral,0.569,41,0.431,31
1969,Kenyatta,1: most neutral,0.451,32,0.549,39
1969,Carman,4: mostly gendered,0.887,63,0.113,8
1969,Jonnie,3: somewhat neutral,0.714,50,0.286,20
1969,Jame,4: mostly gendered,0.145,10,0.855,59
1969,Lorenza,2: very neutral,0.304,21,0.696,48
1969,Britton,3: somewhat neutral,0.217,15,0.783,54
1969,Reyes,4: mostly gendered,0.101,7,0.899,62
1969,Sheridan,1: most neutral,0.588,40,0.412,28
1969,Page,3: somewhat neutral,0.706,48,0.294,20
1969,Trinidad,3: somewhat neutral,0.299,20,0.701,47
1969,Marcelle,4: mostly gendered,0.866,58,0.134,9
1969,Coby,4: mostly gendered,0.154,10,0.846,55
1969,Tristan,3: somewhat neutral,0.231,15,0.769,50
1969,Deane,2: very neutral,0.369,24,0.631,41
1969,Adrain,3: somewhat neutral,0.292,19,0.708,46
1969,Elia,4: mostly gendered,0.846,55,0.154,10
1969,Ricki,2: very neutral,0.672,43,0.328,21
1969,Yancy,4: mostly gendered,0.125,8,0.875,56
1969,San,4: mostly gendered,0.859,55,0.141,9
1969,Merritt,1: most neutral,0.524,33,0.476,30
1969,Delma,4: mostly gendered,0.889,56,0.111,7
1969,Milan,4: mostly gendered,0.129,8,0.871,54
1969,Barrie,3: somewhat neutral,0.738,45,0.262,16
1969,Robbi,3: somewhat neutral,0.77,47,0.23,14
1969,Shawnee,4: mostly gendered,0.852,52,0.148,9
1969,Jamel,3: somewhat neutral,0.217,13,0.783,47
1969,Shaune,3: somewhat neutral,0.733,44,0.267,16
1969,Kendal,2: very neutral,0.305,18,0.695,41
1969,Cortney,1: most neutral,0.542,32,0.458,27
1969,Corry,4: mostly gendered,0.138,8,0.862,50
1969,Jacky,4: mostly gendered,0.175,10,0.825,47
1969,Stormy,4: mostly gendered,0.895,51,0.105,6
1969,Shawne,4: mostly gendered,0.825,47,0.175,10
1969,Mickie,4: mostly gendered,0.842,48,0.158,9
1969,Daryn,4: mostly gendered,0.196,11,0.804,45
1969,Dennise,4: mostly gendered,0.875,49,0.125,7
1969,Darien,4: mostly gendered,0.125,7,0.875,49
1969,Channing,4: mostly gendered,0.179,10,0.821,46
1969,Asa,3: somewhat neutral,0.236,13,0.764,42
1969,Corie,3: somewhat neutral,0.764,42,0.236,13
1969,Shanan,4: mostly gendered,0.855,47,0.145,8
1969,Sheron,4: mostly gendered,0.891,49,0.109,6
1969,Dell,4: mostly gendered,0.185,10,0.815,44
1969,Marcell,3: somewhat neutral,0.222,12,0.778,42
1969,Jaimie,4: mostly gendered,0.833,45,0.167,9
1969,Artie,4: mostly gendered,0.167,9,0.833,45
1969,Corby,3: somewhat neutral,0.208,11,0.792,42
1969,Kai,4: mostly gendered,0.132,7,0.868,46
1969,Deandra,4: mostly gendered,0.887,47,0.113,6
1969,London,2: very neutral,0.396,21,0.604,32
1969,Sherron,4: mostly gendered,0.868,46,0.132,7
1969,Reagan,1: most neutral,0.442,23,0.558,29
1969,Sasha,4: mostly gendered,0.827,43,0.173,9
1969,Jonny,4: mostly gendered,0.135,7,0.865,45
1969,Lennie,3: somewhat neutral,0.269,14,0.731,38
1969,Kenyetta,4: mostly gendered,0.882,45,0.118,6
1969,Arden,2: very neutral,0.333,17,0.667,34
1969,Unknown,1: most neutral,0.451,23,0.549,28
1969,Jere,3: somewhat neutral,0.216,11,0.784,40
1969,Davie,4: mostly gendered,0.137,7,0.863,44
1969,Karry,3: somewhat neutral,0.745,38,0.255,13
1969,Keir,4: mostly gendered,0.118,6,0.882,45
1969,Demetris,1: most neutral,0.5,25,0.5,25
1969,Carrol,1: most neutral,0.54,27,0.46,23
1969,Danell,3: somewhat neutral,0.8,40,0.2,10
1969,Loni,4: mostly gendered,0.88,44,0.12,6
1969,Donyale,4: mostly gendered,0.9,45,0.1,5
1969,Fran,4: mostly gendered,0.9,45,0.1,5
1969,Dann,2: very neutral,0.653,32,0.347,17
1969,Kendell,4: mostly gendered,0.122,6,0.878,43
1969,Clair,2: very neutral,0.367,18,0.633,31
1969,Trini,1: most neutral,0.51,25,0.49,24
