year,name,category,ratio_f,number_f,ratio_m,number_m
1918,Willie,2: very neutral,0.372,3867,0.628,6537
1918,Marion,3: somewhat neutral,0.784,5583,0.216,1535
1918,Jessie,3: somewhat neutral,0.718,3591,0.282,1412
1918,Lee,4: mostly gendered,0.19,507,0.81,2159
1918,Johnnie,2: very neutral,0.369,890,0.631,1521
1918,Eddie,4: mostly gendered,0.181,315,0.819,1423
1918,Cleo,3: somewhat neutral,0.735,1009,0.265,363
1918,Laverne,3: somewhat neutral,0.738,965,0.262,343
1918,Ollie,3: somewhat neutral,0.74,956,0.26,336
1918,Jimmie,3: somewhat neutral,0.295,366,0.705,874
1918,Merle,2: very neutral,0.321,375,0.679,795
1918,Jerry,4: mostly gendered,0.124,140,0.876,986
1918,Billie,2: very neutral,0.699,709,0.301,306
1918,Bennie,4: mostly gendered,0.181,181,0.819,819
1918,Ora,4: mostly gendered,0.868,858,0.132,131
1918,Jewell,4: mostly gendered,0.873,821,0.127,119
1918,Carmen,2: very neutral,0.7,637,0.3,273
1918,Jewel,4: mostly gendered,0.858,747,0.142,124
1918,Johnie,3: somewhat neutral,0.236,196,0.764,633
1918,Gene,4: mostly gendered,0.186,151,0.814,662
1918,Beverly,4: mostly gendered,0.895,706,0.105,83
1918,Fay,4: mostly gendered,0.843,662,0.157,123
1918,Lonnie,4: mostly gendered,0.112,83,0.888,658
1918,Tommie,2: very neutral,0.377,262,0.623,433
1918,Carroll,4: mostly gendered,0.108,63,0.892,521
1918,Connie,4: mostly gendered,0.803,439,0.197,108
1918,Frankie,4: mostly gendered,0.868,474,0.132,72
1918,Freddie,3: somewhat neutral,0.271,138,0.729,371
1918,Allie,4: mostly gendered,0.856,427,0.144,72
1918,Alva,1: most neutral,0.418,196,0.582,273
1918,Patsy,2: very neutral,0.386,177,0.614,282
1918,Louie,4: mostly gendered,0.135,62,0.865,396
1918,Lynn,4: mostly gendered,0.16,69,0.84,362
1918,Odell,2: very neutral,0.343,132,0.657,253
1918,Sammie,3: somewhat neutral,0.3,113,0.7,264
1918,Gail,1: most neutral,0.548,206,0.452,170
1918,Kay,4: mostly gendered,0.843,311,0.157,58
1918,Clair,4: mostly gendered,0.112,41,0.888,325
1918,Guadalupe,2: very neutral,0.684,238,0.316,110
1918,Bobbie,3: somewhat neutral,0.776,266,0.224,77
1918,Clare,3: somewhat neutral,0.748,255,0.252,86
1918,Joy,4: mostly gendered,0.891,303,0.109,37
1918,Beryl,3: somewhat neutral,0.795,268,0.205,69
1918,Tommy,4: mostly gendered,0.113,38,0.887,297
1918,Lavern,1: most neutral,0.403,128,0.597,190
1918,Garnet,4: mostly gendered,0.851,258,0.149,45
1918,Pat,3: somewhat neutral,0.246,70,0.754,215
1918,Lupe,3: somewhat neutral,0.799,215,0.201,54
1918,Sydney,4: mostly gendered,0.19,44,0.81,187
1918,Ester,4: mostly gendered,0.89,202,0.11,25
1918,Camille,4: mostly gendered,0.871,196,0.129,29
1918,Ivy,3: somewhat neutral,0.713,159,0.287,64
1918,Augustine,2: very neutral,0.341,72,0.659,139
1918,Dorris,3: somewhat neutral,0.796,164,0.204,42
1918,Arlie,3: somewhat neutral,0.283,58,0.717,147
1918,Alpha,4: mostly gendered,0.882,179,0.118,24
1918,Artie,3: somewhat neutral,0.786,158,0.214,43
1918,Delma,4: mostly gendered,0.808,160,0.192,38
1918,Theo,1: most neutral,0.547,105,0.453,87
1918,Verne,3: somewhat neutral,0.221,42,0.779,148
1918,Vernice,4: mostly gendered,0.836,158,0.164,31
1918,Claudie,2: very neutral,0.611,113,0.389,72
1918,Trinidad,1: most neutral,0.582,107,0.418,77
1918,Gayle,2: very neutral,0.683,125,0.317,58
1918,Vernie,2: very neutral,0.606,109,0.394,71
1918,Gale,4: mostly gendered,0.124,22,0.876,155
1918,Meredith,1: most neutral,0.469,82,0.531,93
1918,Dana,2: very neutral,0.382,66,0.618,107
1918,Valentine,4: mostly gendered,0.174,30,0.826,142
1918,Maxie,1: most neutral,0.552,91,0.448,74
1918,Rene,3: somewhat neutral,0.25,41,0.75,123
1918,Dee,2: very neutral,0.313,51,0.687,112
1918,Garnett,1: most neutral,0.54,88,0.46,75
1918,Ocie,3: somewhat neutral,0.706,113,0.294,47
1918,Otha,3: somewhat neutral,0.242,38,0.758,119
