year,name,category,ratio_f,number_f,ratio_m,number_m
1935,Willie,3: somewhat neutral,0.273,2372,0.727,6329
1935,Marion,3: somewhat neutral,0.704,2814,0.296,1181
1935,Jimmie,4: mostly gendered,0.163,550,0.837,2829
1935,Billie,3: somewhat neutral,0.727,2247,0.273,845
1935,Lee,4: mostly gendered,0.163,474,0.837,2426
1935,Jessie,1: most neutral,0.595,1619,0.405,1104
1935,Jackie,3: somewhat neutral,0.297,805,0.703,1901
1935,Eddie,4: mostly gendered,0.116,299,0.884,2281
1935,Bobbie,3: somewhat neutral,0.778,2003,0.222,570
1935,Johnnie,2: very neutral,0.374,904,0.626,1511
1935,Pat,3: somewhat neutral,0.744,1325,0.256,457
1935,Leslie,4: mostly gendered,0.116,161,0.884,1222
1935,Freddie,4: mostly gendered,0.18,238,0.82,1082
1935,Bennie,3: somewhat neutral,0.205,241,0.795,935
1935,Terry,4: mostly gendered,0.169,195,0.831,961
1935,Laverne,3: somewhat neutral,0.724,785,0.276,300
1935,Carmen,3: somewhat neutral,0.797,830,0.203,211
1935,Carroll,4: mostly gendered,0.128,119,0.872,809
1935,Lynn,2: very neutral,0.379,339,0.621,555
1935,Gayle,4: mostly gendered,0.824,705,0.176,151
1935,Tommie,1: most neutral,0.411,351,0.589,502
1935,Frankie,2: very neutral,0.65,541,0.35,291
1935,Merle,2: very neutral,0.341,270,0.659,521
1935,Ollie,3: somewhat neutral,0.724,529,0.276,202
1935,Ira,4: mostly gendered,0.113,70,0.887,550
1935,Fay,4: mostly gendered,0.884,543,0.116,71
1935,Cleo,3: somewhat neutral,0.718,426,0.282,167
1935,Ora,4: mostly gendered,0.884,501,0.116,66
1935,Jewel,4: mostly gendered,0.866,477,0.134,74
1935,Donnie,3: somewhat neutral,0.229,126,0.771,425
1935,Guadalupe,1: most neutral,0.553,254,0.447,205
1935,Sammie,3: somewhat neutral,0.273,125,0.727,333
1935,Jewell,4: mostly gendered,0.869,390,0.131,59
1935,Johnie,3: somewhat neutral,0.22,96,0.78,341
1935,Lupe,3: somewhat neutral,0.785,335,0.215,92
1935,Jan,1: most neutral,0.49,187,0.51,195
1935,Noel,4: mostly gendered,0.11,42,0.89,339
1935,Gale,2: very neutral,0.333,122,0.667,244
1935,Robbie,4: mostly gendered,0.871,317,0.129,47
1935,Odell,3: somewhat neutral,0.221,71,0.779,250
