year,name,category,ratio_f,number_f,ratio_m,number_m
2016,Hayden,2: very neutral,0.398,1577,0.602,2390
2016,Rowan,2: very neutral,0.381,1349,0.619,2191
2016,Charlie,1: most neutral,0.508,1763,0.492,1710
2016,Emerson,2: very neutral,0.615,1962,0.385,1226
2016,River,2: very neutral,0.379,1131,0.621,1850
2016,Finley,1: most neutral,0.579,1725,0.421,1252
2016,Dakota,2: very neutral,0.619,1415,0.381,870
2016,Remington,2: very neutral,0.332,703,0.668,1417
2016,Amari,2: very neutral,0.339,699,0.661,1361
2016,Phoenix,2: very neutral,0.37,725,0.63,1236
2016,Skyler,1: most neutral,0.542,909,0.458,767
2016,Sage,2: very neutral,0.64,939,0.36,528
2016,Rory,2: very neutral,0.362,468,0.638,826
2016,Justice,1: most neutral,0.524,669,0.476,607
2016,Tatum,2: very neutral,0.65,774,0.35,417
2016,Royal,1: most neutral,0.418,476,0.582,662
2016,Lennon,1: most neutral,0.592,654,0.408,450
2016,Lennox,2: very neutral,0.362,397,0.638,699
2016,Milan,2: very neutral,0.356,379,0.644,686
2016,Remy,2: very neutral,0.38,397,0.62,649
2016,Oakley,1: most neutral,0.527,534,0.473,479
2016,Armani,1: most neutral,0.465,449,0.535,516
2016,Jamie,2: very neutral,0.69,626,0.31,281
2016,Casey,2: very neutral,0.391,329,0.609,512
2016,Shiloh,2: very neutral,0.658,497,0.342,258
2016,Emory,2: very neutral,0.624,448,0.376,270
2016,Jessie,2: very neutral,0.653,460,0.347,244
2016,Sutton,2: very neutral,0.638,434,0.362,246
2016,Azariah,1: most neutral,0.547,362,0.453,300
2016,Landry,1: most neutral,0.533,327,0.467,286
2016,Finnley,2: very neutral,0.304,185,0.696,423
2016,Kamari,2: very neutral,0.327,194,0.673,399
2016,Rowen,2: very neutral,0.308,177,0.692,398
2016,Briar,2: very neutral,0.637,354,0.363,202
2016,Baylor,2: very neutral,0.38,209,0.62,341
2016,Joey,2: very neutral,0.302,153,0.698,354
2016,Reign,2: very neutral,0.686,345,0.314,158
2016,Frankie,1: most neutral,0.583,284,0.417,203
2016,Sidney,1: most neutral,0.569,259,0.431,196
2016,Denver,1: most neutral,0.403,181,0.597,268
2016,Camdyn,2: very neutral,0.313,128,0.687,281
2016,Robin,1: most neutral,0.583,238,0.417,170
2016,Campbell,1: most neutral,0.558,226,0.442,179
2016,Jaylin,2: very neutral,0.627,244,0.373,145
2016,Palmer,2: very neutral,0.644,241,0.356,133
2016,Dominique,1: most neutral,0.423,156,0.577,213
2016,Ira,2: very neutral,0.364,125,0.636,218
2016,Salem,1: most neutral,0.558,188,0.442,149
2016,Shea,2: very neutral,0.696,234,0.304,102
2016,Carsyn,2: very neutral,0.636,213,0.364,122
