year,name,category,ratio_f,number_f,ratio_m,number_m
1952,Leslie,2: very neutral,0.602,3574,0.398,2359
1952,Kim,2: very neutral,0.354,1292,0.646,2355
1952,Jackie,1: most neutral,0.437,1560,0.563,2009
1952,Dana,1: most neutral,0.453,1144,0.547,1379
1952,Johnnie,2: very neutral,0.309,680,0.691,1520
1952,Marion,2: very neutral,0.617,1264,0.383,783
1952,Jessie,1: most neutral,0.459,878,0.541,1035
1952,Kerry,2: very neutral,0.323,556,0.677,1167
1952,Unknown,1: most neutral,0.56,622,0.44,488
1952,Frankie,2: very neutral,0.396,428,0.604,653
1952,Guadalupe,2: very neutral,0.651,633,0.349,340
1952,Rene,1: most neutral,0.432,326,0.568,429
1952,Sandy,2: very neutral,0.679,440,0.321,208
1952,Pat,1: most neutral,0.478,300,0.522,328
1952,Tracy,1: most neutral,0.465,288,0.535,331
1952,Robbie,2: very neutral,0.679,368,0.321,174
1952,Gerry,2: very neutral,0.3,134,0.7,312
1952,Ollie,2: very neutral,0.615,240,0.385,150
1952,Kris,1: most neutral,0.416,154,0.584,216
1952,Shelby,2: very neutral,0.633,228,0.367,132
1952,Shawn,2: very neutral,0.388,120,0.612,189
1952,Toby,2: very neutral,0.361,108,0.639,191
1952,Leigh,2: very neutral,0.653,190,0.347,101
1952,Cleo,2: very neutral,0.612,167,0.388,106
1952,Hollis,1: most neutral,0.459,124,0.541,146
1952,Lavern,1: most neutral,0.537,132,0.463,114
1952,Ivory,2: very neutral,0.302,70,0.698,162
1952,Stacy,1: most neutral,0.554,128,0.446,103
1952,Lindsay,1: most neutral,0.553,125,0.447,101
1952,Ricki,1: most neutral,0.54,108,0.46,92
1952,Lindsey,2: very neutral,0.332,66,0.668,133
1952,Stacey,2: very neutral,0.682,131,0.318,61
1952,Vernell,2: very neutral,0.663,124,0.337,63
1952,Alva,1: most neutral,0.455,81,0.545,97
1952,Jonnie,1: most neutral,0.59,82,0.41,57
1952,Carrol,1: most neutral,0.541,73,0.459,62
1952,Augustine,2: very neutral,0.346,46,0.654,87
1952,Kelley,1: most neutral,0.444,52,0.556,65
1952,Courtney,2: very neutral,0.31,35,0.69,78
1952,Allyn,1: most neutral,0.541,60,0.459,51
1952,Artie,1: most neutral,0.404,44,0.596,65
1952,Kit,2: very neutral,0.321,35,0.679,74
1952,Dell,2: very neutral,0.356,37,0.644,67
1952,Lorenza,2: very neutral,0.311,32,0.689,71
1952,Michal,2: very neutral,0.392,38,0.608,59
1952,Lennie,1: most neutral,0.45,36,0.55,44
1952,Devon,2: very neutral,0.367,29,0.633,50
1952,Ardell,1: most neutral,0.481,37,0.519,40
1952,Scottie,2: very neutral,0.36,27,0.64,48
1952,Allie,2: very neutral,0.64,48,0.36,27
