year,name,category,ratio_f,number_f,ratio_m,number_m
1913,Willie,2: very neutral,0.376,2264,0.624,3760
1913,Johnnie,2: very neutral,0.38,440,0.62,717
1913,Merle,1: most neutral,0.412,232,0.588,331
1913,Tommie,2: very neutral,0.387,142,0.613,225
1913,Alva,1: most neutral,0.46,142,0.54,167
1913,Odell,2: very neutral,0.396,86,0.604,131
1913,Patsy,2: very neutral,0.392,83,0.608,129
1913,Guadalupe,2: very neutral,0.622,115,0.378,70
1913,Clare,2: very neutral,0.693,113,0.307,50
1913,Beverly,2: very neutral,0.691,103,0.309,46
1913,Sammie,2: very neutral,0.353,47,0.647,86
1913,Ocie,2: very neutral,0.677,86,0.323,41
1913,Gail,1: most neutral,0.487,58,0.513,61
1913,Vernie,2: very neutral,0.629,73,0.371,43
1913,Augustine,2: very neutral,0.339,39,0.661,76
1913,Theo,1: most neutral,0.446,50,0.554,62
1913,Arlie,2: very neutral,0.394,41,0.606,63
1913,Lavern,2: very neutral,0.337,34,0.663,67
1913,Claudie,2: very neutral,0.63,63,0.37,37
1913,Donnie,2: very neutral,0.663,61,0.337,31
1913,Lacy,2: very neutral,0.318,28,0.682,60
1913,Maxie,2: very neutral,0.679,57,0.321,27
1913,Garnett,1: most neutral,0.573,47,0.427,35
1913,Meredith,1: most neutral,0.469,38,0.531,43
1913,Odie,1: most neutral,0.48,36,0.52,39
1913,Ivory,1: most neutral,0.438,32,0.562,41
1913,Audie,2: very neutral,0.694,50,0.306,22
1913,Bernie,2: very neutral,0.338,22,0.662,43
1913,Golden,2: very neutral,0.381,24,0.619,39
1913,Myrl,2: very neutral,0.677,42,0.323,20
1913,Jonnie,1: most neutral,0.492,30,0.508,31
1913,Gayle,2: very neutral,0.65,39,0.35,21
1913,Rene,2: very neutral,0.379,22,0.621,36
1913,Dell,1: most neutral,0.5,28,0.5,28
1913,Jamie,2: very neutral,0.643,36,0.357,20
1913,Laurel,1: most neutral,0.577,30,0.423,22
1913,Jule,2: very neutral,0.62,31,0.38,19
1913,Gay,2: very neutral,0.694,34,0.306,15
1913,Ardell,2: very neutral,0.638,30,0.362,17
1913,Jodie,2: very neutral,0.383,18,0.617,29
1913,Felice,2: very neutral,0.636,28,0.364,16
1913,Ozie,1: most neutral,0.591,26,0.409,18
1913,Cruz,2: very neutral,0.628,27,0.372,16
1913,Burnice,1: most neutral,0.581,25,0.419,18
1913,Murl,2: very neutral,0.395,17,0.605,26
1913,Trinidad,2: very neutral,0.643,27,0.357,15
1913,Laurie,1: most neutral,0.537,22,0.463,19
1913,Earlie,2: very neutral,0.3,12,0.7,28
1913,Osie,1: most neutral,0.575,23,0.425,17
1913,Loyce,2: very neutral,0.684,26,0.316,12
