year,name,category,ratio_f,number_f,ratio_m,number_m
1966,Kerry,1: most neutral,0.454,1032,0.546,1241
1966,Jessie,2: very neutral,0.345,475,0.655,903
1966,Rene,1: most neutral,0.465,587,0.535,675
1966,Angel,2: very neutral,0.363,438,0.637,767
1966,Marion,2: very neutral,0.602,533,0.398,352
1966,Guadalupe,2: very neutral,0.653,423,0.347,225
1966,Courtney,2: very neutral,0.651,372,0.349,199
1966,Carey,2: very neutral,0.347,164,0.653,308
1966,Shelby,2: very neutral,0.661,304,0.339,156
1966,Alexis,2: very neutral,0.642,185,0.358,103
1966,Michel,2: very neutral,0.325,89,0.675,185
1966,Andra,1: most neutral,0.568,130,0.432,99
1966,Devon,2: very neutral,0.394,78,0.606,120
1966,Britt,1: most neutral,0.459,67,0.541,79
1966,Ollie,2: very neutral,0.38,49,0.62,80
1966,Lavern,1: most neutral,0.52,66,0.48,61
1966,Lindsey,2: very neutral,0.325,41,0.675,85
1966,Regan,2: very neutral,0.382,47,0.618,76
1966,Brook,1: most neutral,0.466,55,0.534,63
1966,Lindsay,1: most neutral,0.517,60,0.483,56
1966,Cruz,2: very neutral,0.303,33,0.697,76
1966,Nicola,2: very neutral,0.686,72,0.314,33
1966,Cleo,1: most neutral,0.505,53,0.495,52
1966,Kasey,2: very neutral,0.695,73,0.305,32
1966,Jamey,2: very neutral,0.36,36,0.64,64
1966,Paris,1: most neutral,0.402,39,0.598,58
1966,Lavon,2: very neutral,0.652,58,0.348,31
1966,Jammie,1: most neutral,0.584,52,0.416,37
1966,Shanon,2: very neutral,0.624,53,0.376,32
1966,Merrill,2: very neutral,0.345,29,0.655,55
1966,Alva,1: most neutral,0.53,44,0.47,39
1966,Elisha,2: very neutral,0.692,54,0.308,24
1966,Tory,2: very neutral,0.338,26,0.662,51
1966,Michal,2: very neutral,0.377,29,0.623,48
1966,Lacy,2: very neutral,0.39,30,0.61,47
1966,Kristian,2: very neutral,0.378,28,0.622,46
1966,Unknown,1: most neutral,0.459,34,0.541,40
1966,Jonnie,2: very neutral,0.606,43,0.394,28
1966,Merritt,1: most neutral,0.521,37,0.479,34
1966,Darby,1: most neutral,0.514,36,0.486,34
1966,Shan,1: most neutral,0.414,29,0.586,41
1966,Kary,1: most neutral,0.448,30,0.552,37
1966,Trinidad,2: very neutral,0.343,23,0.657,44
1966,Marcell,2: very neutral,0.348,23,0.652,43
1966,Jade,1: most neutral,0.508,33,0.492,32
1966,Ricki,1: most neutral,0.531,34,0.469,30
1966,Clair,2: very neutral,0.349,22,0.651,41
1966,Allyn,2: very neutral,0.35,21,0.65,39
1966,Deane,2: very neutral,0.373,22,0.627,37
1966,Jere,2: very neutral,0.333,19,0.667,38
